,board_XKZC3,board_ZNYDK,board_QMNEL,board_3CAB1,board_N8XVM,board_PWHKH,board_9APYS,board_A6DFX,board_30TZX,board_1YCBX,board_RFXC8,board_RMM0O,board_O5US0,board_7H2WS,board_D3LV3,board_AQNAB,board_VQIE8,board_IAYA2,board_ZRWPF,board_S3T0O,board_U7A6L,board_YO6BX,board_UINMM,board_B6EWK,board_2J3H4,board_YSRWQ,board_31PNS,board_2CXWD,board_1JSUK,board_ZA57K,board_8UO4A,board_6VRMO,board_EJJAS,board_0IU46,board_UH72S,board_I9FJE,board_03OAX,board_OCTY7,board_5A09V,board_YYJSC,board_97E59,board_L1712,board_8GKLR,board_UBZTQ,board_31N2E,board_O2QR7,board_DRQWY,board_CNJ0M,board_1OYSD,board_57VFN,board_ODV5S,board_TQK2D,board_5C6WO,board_BUKKI,board_KFW8Y,board_5DMX7,board_BAMG9,board_BW970,board_DHZ39,board_8CSFE,board_130BF,board_ITTNN,board_1VINL,board_XNIVM,board_L15BF,board_IVQ12,board_N2KU5,board_VWWFF,board_ZHJIL,board_FXX6K,board_0RI0D,board_5NKTD,board_KD4T3,board_QNE3I,board_ROFNB,board_JDLXU,board_KHP6Z,board_RU5UY,board_LBAXI,board_X4FYR,board_YT58O,board_3EANT,board_YYHJG,board_850EX,board_R48GT,board_68PH3,board_7X631,board_7037H,board_LOLOK,board_IP60C,board_T8TTR,board_KPJU4,board_NAYL4,board_PF952,board_6LNQZ,board_5JVRD,board_9CL6E,board_AHGSN,board_IPUV4,board_TINGB
407.0707070707071,-48.3008713009192,-51.02253312752853,-49.563476453332555,-50.31120295745207,-48.61952890669236,-49.65706968771956,-49.87573782158493,-51.061809784144586,-51.09744821325346,-50.58521442838516,-48.83763865641627,-50.36956667667727,-49.18998591153233,-50.07785276935699,-49.764727221335136,-48.66110197746299,-49.536280163716285,-51.246141238187434,-49.356093263789376,-50.29078781550416,-50.66147466594829,-50.94628325189017,-49.71789262546897,-49.53834159738421,-49.9795241380585,-48.948548807774436,-51.2165672269308,-49.840646459682986,-49.58882492291317,-48.45881099356515,-50.64555450667868,-50.25665779383743,-50.75873587173651,-49.445397321783915,-49.87669233591036,-51.61532454646431,-49.10571170264726,-50.84443209341745,-51.57089889539579,-48.08198850851953,-51.253979543503156,-50.290184791069954,-50.51374976691017,-50.580043723686515,-50.46277352671052,-49.66710678232324,-51.28236743178543,-49.34398038162868,-50.94288791075861,-49.83188477681673,-48.23716684767798,-50.85303522913967,-48.75764467712023,-50.79314074412265,-49.620092634867994,-49.70889639707219,-51.62556138971483,-51.59141241857817,-51.55046766236602,-49.32251341069248,-50.466547164084226,-52.684143564993775,-50.697147669595395,-51.124024928457764,-51.19562756343991,-50.93843972951625,-49.69526300213199,-50.33763990976174,-51.10488121259931,-49.67834801421208,-49.964914143206315,-50.671694243257136,-49.40508151342374,-50.61732098687704,-48.1444876713463,-48.52722393869813,-50.507963576942444,-50.749816058013124,-49.974853715409864,-51.671120882377814,-51.22011638528316,-50.03856126899572,-48.31699191182631,-49.233991407843355,-49.922928473644596,-48.81707998753613,-49.909588546877565,-52.26936850927473,-49.02283743996867,-48.52851529913049,-51.02202387353391,-50.3079366880642,-49.99059069474268,-51.092050255065885,-48.430162949064034,-52.09014547355339,-47.85264290545757,-50.2679934982225,-48.887477873052866,-51.063837872593055
411.11111111111114,-48.762612359200844,-51.678282073823425,-50.9193552393661,-49.706179323869776,-50.893949905316205,-50.06958617397903,-50.4893873175161,-50.05779733786611,-50.85318449247461,-48.55063339724961,-48.56297949268058,-50.417803211691776,-48.24251318814889,-49.854995600249005,-48.80933689075832,-50.16809244143069,-49.436528458926915,-51.583126637094345,-48.94629320455473,-49.447786810219085,-49.56391835204562,-50.946298081642304,-50.92336196380597,-51.00040574030837,-50.33004864137565,-48.757698235040586,-49.33542245876412,-50.89603217404826,-49.24673186596618,-51.292597621563964,-49.938639187641485,-50.548597459078856,-49.23353277854422,-51.49357882264701,-50.653508698134054,-50.16807802216966,-50.25332876533948,-49.53565473198653,-49.128856437646675,-50.22785133108741,-49.526114106613186,-50.33426162881629,-50.77935995009361,-48.91101171541144,-49.6009687411055,-48.670397162413224,-49.42444320401965,-49.39038368698276,-49.78052483763272,-49.74975068511082,-50.09962111415292,-51.610139150124176,-50.22979330120892,-49.03134737070229,-49.794158100370474,-50.35124399852926,-47.751232388049324,-49.784262079167995,-48.48774815626726,-50.23499441874878,-49.02548810089229,-48.70859250275094,-50.00836010903616,-50.021951234029295,-47.04272530178432,-50.29230722095781,-48.33985027581844,-50.60693571435067,-50.369789241950215,-48.70762424968657,-51.579275338643995,-49.76396420283042,-49.662516227107325,-48.90494558439808,-48.72827799066312,-49.97675255911603,-49.29898849496838,-49.28444660492937,-48.58185197815029,-49.89997749952238,-50.36310475228663,-49.07914051765831,-48.23206919961186,-49.57467343374833,-50.20285517646758,-50.7376289930677,-50.01633751697722,-49.77687779591394,-48.76713101278128,-49.40391248989869,-50.09690659911708,-50.18352016946807,-50.80943441412068,-49.030513019769366,-48.3766529033219,-50.44981416400054,-49.17866481701981,-49.29352147566258,-49.265989803489376,-51.663285682724606
415.1515151515152,-47.73616681013574,-49.81641737574901,-49.774380106948264,-48.240466569339574,-51.31908958655094,-51.68207980313139,-47.413583215437875,-50.2117696266616,-48.83951711067973,-50.054887990888794,-48.574606199173054,-50.32642926898661,-48.82784185078702,-48.22430934859345,-47.95995022767305,-51.72362005831538,-51.11286110650807,-48.88572206987365,-50.36948465268456,-49.920675859537376,-52.08674579076333,-49.11622713628214,-48.31937289804263,-51.69811637533265,-49.7496730718866,-50.52667795508496,-49.85502155372245,-50.526329051091366,-49.52251769814777,-49.32287407878013,-49.77460899114084,-49.28284278964831,-50.33571747669044,-49.01987663405778,-49.14192613465948,-51.082809099937606,-49.59920642789315,-50.00477097516083,-50.30544877307317,-50.07329492649944,-51.21919622330501,-50.436849952966135,-49.821137190500835,-48.289086667350844,-50.614497563941114,-51.266697197053055,-50.88033725725351,-49.386120855512374,-48.988454599236434,-50.82921376206198,-49.516468408661595,-49.59998189841729,-49.055059529445074,-50.49573919820839,-49.86878674977435,-49.26863183534399,-48.37544385071229,-49.48351442980797,-50.0269738981113,-48.67926036708912,-49.32020369380898,-50.321934295760286,-50.59163759963922,-49.64225398259744,-49.20246143641168,-48.73139457261189,-49.14177139239201,-49.32513818922232,-49.698319442528444,-49.338494240504524,-50.961383351560116,-50.697427730499285,-50.477016758580405,-50.413663616555965,-49.59408119124217,-50.65533657126645,-49.085961175545755,-49.907594083130796,-50.681623585533444,-48.77485223380959,-50.0850438179632,-51.12150724203665,-49.059760094004304,-49.13989253223188,-48.220764926733246,-50.73969832857297,-50.41760329961758,-49.60970974440814,-48.30249328505815,-50.05917241530795,-49.517389528813325,-50.20850903197072,-50.38177171629574,-50.351225723555174,-49.25895743050108,-49.56893965587792,-50.230147734363776,-50.30383995957396,-47.98782428063986,-48.566602164039246
419.1919191919192,-49.8166791897511,-50.45386458558636,-51.974428202250635,-51.62165329125683,-50.214191400808076,-49.412530388211835,-50.80182950901609,-50.2640027017292,-50.52538848295289,-50.54347307514854,-48.973594856738075,-50.99813855515491,-50.104246857742396,-50.64560425682308,-50.23247186946225,-50.265852464516264,-50.16112691506701,-49.70323130190776,-51.11221950067966,-48.99640688230527,-49.359728928955924,-50.73945126346293,-51.434495302956705,-49.97090016029673,-49.9721309756167,-48.80299251563093,-51.13794137893555,-51.06568924960892,-49.52678173500308,-50.957938938869454,-50.887390349121866,-49.83503374305683,-49.13179334006314,-49.2152829911656,-49.66559664141942,-51.2565305304209,-51.30757481559232,-49.439120719060625,-50.33894251345291,-48.771655776878966,-48.79704996210908,-51.73086190762685,-50.10212494808261,-50.08193127216941,-49.76265967609359,-47.93422310108636,-51.01320095414146,-47.32160769720644,-50.765664661696164,-50.02924984919961,-48.93907427191953,-50.09974463706705,-50.05944123447072,-50.117407114210266,-49.085390252672646,-51.897948151253495,-50.574826147306545,-50.79084174547675,-48.67691293914905,-48.83773347581458,-49.125198519765874,-52.41776295178561,-48.55052093691656,-48.78675305451484,-49.361570532630935,-49.679992620778904,-52.193061941257,-48.541556536328926,-51.679984841792674,-51.06400854108864,-50.74149260559197,-50.036464174846095,-50.06141976055988,-51.45161826674694,-49.60774791080575,-51.3254640269639,-48.52288380248591,-49.83938107102741,-47.87060697158455,-50.23349471587737,-48.898732576970566,-50.358854167407365,-50.001538855210235,-50.642301826620894,-47.78590335238545,-50.90419916734963,-50.51811982169214,-51.45925218915308,-48.32742084445101,-49.818017980496656,-49.07631146401507,-51.4188158518497,-50.98926209127327,-48.71629265499343,-50.11760472997572,-51.09312746178418,-49.96977879202666,-51.18905766203084,-49.35587014664835,-50.027484219878424
423.23232323232327,-50.477770311433275,-50.84993666402801,-50.30914101982219,-50.932740564362575,-48.911168466917516,-49.89949000142163,-50.02343253730749,-49.54883970200853,-48.24108414518152,-50.12883167141642,-50.035621392861074,-51.26089922073702,-49.4776728784837,-48.76071848858374,-50.73907503661012,-49.77005168137967,-49.170153693456385,-52.45534810222726,-50.63607384751592,-49.61107857711084,-50.72929957281087,-49.48649237299643,-48.69329039436861,-48.646525407938626,-48.10539569334891,-49.38253954028731,-50.611031254117066,-50.66624079565266,-49.46748430679988,-47.975659904962626,-50.54825033435362,-49.80647740656317,-50.19479764769637,-51.0853559200506,-51.49722405838848,-51.91084934623754,-50.300097013879196,-47.67799514198419,-49.00128485201966,-50.14348588036609,-52.43404706809956,-48.7185461236887,-50.13673276407938,-49.84916235589231,-49.949467389256974,-50.226487672115475,-47.926711105109575,-49.38235094105522,-51.95712484570566,-48.93240646942638,-49.75625949206164,-49.64014086448328,-48.89522515990228,-49.82384356368643,-49.25370286950738,-51.591130409548065,-50.5573405883918,-50.324663233406184,-51.34755561640235,-51.640023701088275,-50.16377165053596,-50.762477973477345,-48.561326526234964,-49.68596963057513,-47.06278623238698,-48.4646186924691,-49.82596165583162,-49.993496335143845,-49.97233662304819,-51.37495278733269,-48.578698095134385,-49.595499830072725,-48.90526021323719,-50.68767112115171,-50.759383114102995,-48.88064469738282,-49.28552307953176,-51.005591831393744,-51.80166854233025,-50.13283708008564,-49.344692956839765,-51.10840996608185,-50.743175173054794,-49.800301346782504,-47.92029634536455,-50.3160125311819,-50.013668508701635,-50.67879333739674,-50.08161706598872,-50.557893053015135,-50.72349121111822,-49.610292912741215,-50.9672116415041,-50.53503771466364,-49.30824947931398,-50.99025422284434,-50.48197439421543,-49.3590520612961,-47.67118139972106,-49.57540665421061
427.2727272727273,-51.35721673171343,-48.47041497030794,-50.690256451263444,-51.04740065406758,-49.60963191682228,-50.71998013988618,-49.06751169222194,-51.478923857047334,-49.41166530748164,-50.73524894299827,-49.10056579294713,-50.964443617073385,-48.725531479843525,-49.27341213490232,-50.56122528872457,-49.48649603205766,-50.33658324540074,-51.14654838780195,-52.625295637224504,-49.19503750705569,-51.74691962757812,-48.3707971670199,-51.42209787454348,-49.18926324439719,-49.604276036055225,-47.226379413450914,-50.42528110714825,-50.931949575837834,-48.44786229677913,-49.97040805748176,-49.92355998314693,-51.079313031863435,-51.100891926230524,-52.05493897604023,-49.75693793584889,-50.37976066252917,-49.3578707642684,-49.1378680983545,-51.665716982586595,-49.72397529542012,-49.586300704524774,-49.459037813589724,-49.329655177007204,-49.508974452270884,-48.846497075558155,-48.937193268885196,-49.28919701725012,-49.26258592806853,-49.001958120528435,-49.69902211957262,-50.31376148388278,-50.73246384233604,-48.87363721081553,-50.95926705075035,-49.8331830452195,-48.173714366746424,-48.52422650047296,-50.98495064589017,-49.79252109443564,-50.761503021455894,-49.045883667717476,-49.32308268467496,-49.49610221576857,-51.43848682914276,-48.796111421265294,-48.897553854570695,-50.72805978297417,-48.19245670099815,-48.60527667526833,-51.13293153951957,-49.457165466994596,-50.12450509469988,-50.12024681296504,-50.719967783192565,-49.23798798246995,-51.95479947665375,-50.062276786057176,-49.669349735221616,-51.55555203404469,-49.660506950388495,-49.38342789355018,-49.00770050925845,-50.377120698353494,-48.81680045640596,-50.552275201279926,-49.810637624831266,-50.95074108483597,-47.74681388360391,-50.00787133413715,-49.53611714506574,-49.85381866511954,-48.24691698727162,-49.883787760317595,-50.58668998775438,-48.03143250425369,-49.93596367285579,-50.149494421146294,-50.70429467129723,-48.00761037510821,-50.008717734621115
431.31313131313135,-51.422594331149575,-49.65359301756171,-49.95555802465543,-50.76130697395072,-50.627389600400015,-51.72616483708408,-49.719722535217166,-51.171300682407214,-50.13824758471212,-49.82746539931773,-50.02454269797874,-49.190688376985236,-50.77109552496613,-49.02096481881996,-48.201284547218656,-49.050578084727206,-50.247587748146174,-49.63237804755073,-50.30843514427293,-50.34641774372104,-49.14803664322272,-50.118771203061115,-49.52605287006343,-48.384175536719766,-49.77506525171193,-50.92864290094442,-49.734800903878394,-50.39026280623734,-48.11676294974137,-50.646612271774444,-50.69119299151767,-51.55025918996822,-49.59376207941183,-51.55201613671736,-49.82637396899912,-51.50008277579128,-49.898264737153056,-50.17760129910691,-50.81736747072785,-48.73144176960729,-48.731726952895286,-49.28005664424039,-51.665857268981966,-48.47769360292783,-50.51230933771108,-50.37383753415313,-49.57697352024655,-50.34446236238743,-49.47673068517711,-49.584589732996534,-49.60110616968867,-49.16236283439271,-51.66687390455896,-49.56416736770597,-50.27479713678502,-52.09464293677649,-48.74374131021557,-51.97752855637599,-47.99998231479375,-49.756799662897386,-49.27282070720958,-50.117087403185536,-50.999559986404556,-50.079512810001546,-50.46423262830926,-49.98468418616263,-48.48770610490635,-49.02369427857206,-50.35762959652024,-49.169653096717454,-49.82263513885339,-49.97787841642556,-50.32358343837543,-51.719823538309505,-51.12806860420582,-50.625596767768045,-50.59765193473825,-49.27580842480301,-49.57602284221896,-50.818832432404946,-49.79340872202035,-53.284381611635304,-48.79062960787493,-50.28035641568879,-49.04433814619932,-48.60105314728505,-49.49514441304404,-49.64017871283688,-49.30751019998827,-49.467383089985944,-50.494286028895296,-50.63257492416373,-49.09997370763836,-50.92971132408724,-50.61436014203409,-49.06914117474679,-49.8906583323676,-49.97260080829234,-48.99201241216681,-50.488501527217416
435.3535353535354,-52.35961423040101,-49.932956193353846,-49.88012715526718,-50.56832409496578,-48.97345282455184,-50.30969267620933,-49.08892141066693,-49.940685265262964,-49.39206494748463,-51.2692947223297,-50.07347324273245,-47.982440883123246,-49.63285520669272,-51.82437697777898,-50.539117496114834,-49.17470043778611,-51.43271069024681,-51.18877106899381,-49.345993440797066,-48.98559608380983,-48.82772181782818,-50.98422139772516,-52.42383573355693,-49.88663977462571,-50.460952739287805,-48.88927977439756,-51.905922115484344,-50.631317699790586,-50.54842451665158,-49.985459616208566,-50.85450553557277,-49.538348150961106,-50.24199922229716,-49.11820123622277,-48.26438445863457,-49.015077623231406,-49.36562789851033,-49.02124595645777,-49.705322207790594,-50.19845805064951,-48.72714493824724,-49.995543465930055,-49.50306798194028,-50.389433174007515,-50.31363899330772,-50.42204332069949,-48.67162031416442,-50.49638729704742,-51.76434912479904,-49.20833689993265,-50.91892290110369,-49.668910789931815,-50.84950094311834,-48.825403592857995,-49.73860105329433,-50.734615117916995,-49.95617808345213,-51.36710631843847,-50.7438884364535,-49.72680585787959,-49.061312949465616,-49.442524173061855,-50.02790383047606,-50.77189784342545,-49.009210803406994,-50.089655141460824,-48.231381088459955,-50.38955852964395,-49.77266018485729,-48.13029623691519,-51.608526930950084,-48.73137723340356,-49.22952911601814,-49.27097303712808,-49.12292933217265,-51.03265402235618,-51.03443748519962,-49.25352863373534,-50.62280844323123,-51.39099492621517,-50.96642104859146,-50.369750259139444,-49.555652251186736,-49.06810580571584,-49.133609996612414,-49.1001678429254,-50.5388029190578,-49.81300348521146,-49.40743586875061,-48.65215461793624,-48.05449562612137,-51.39629521683531,-47.93131318638011,-50.8077041799363,-50.46118249127847,-49.620977030329804,-50.53229553622567,-49.960305878844906,-50.426484892180035,-49.83632008026624
439.39393939393943,-51.22604458860107,-50.29226473681076,-49.3358417294016,-49.92002071536954,-49.17380552120023,-51.50924610914369,-50.50418142278942,-49.052640806328924,-49.89618610276297,-50.45978550135371,-49.795577179146335,-50.18420919430286,-51.150157676431796,-48.51359139658394,-49.867698842777685,-48.3980844179369,-49.14854142636789,-49.5814717768656,-49.43568302115248,-49.99205118697597,-49.24401828631472,-49.69090275343364,-50.76571474854905,-49.733861409007275,-47.23699867234588,-51.47567842488179,-49.7758117142781,-51.42887597598582,-50.61070869445912,-49.70378163048283,-49.279846932948935,-49.2169172583804,-49.65014214693685,-51.02101805192903,-50.40848329156674,-51.37436900420442,-49.23082552463682,-50.40244874059609,-50.265404987443425,-50.557443540947375,-49.846422682459476,-49.37348311163713,-49.72202080044722,-50.29815644791179,-49.38436520173759,-49.78989697441919,-49.059058567295835,-51.25127332245259,-50.2330621256773,-50.366961605463835,-48.7287537240156,-51.12194305173261,-50.09691921824516,-50.64467527392457,-50.759518307391836,-49.06380419127547,-49.929353222048796,-49.36680771240606,-48.4946883321555,-50.9851855688052,-49.74044775622759,-50.582030282360094,-49.06376038658797,-49.385912883432034,-49.1854688263532,-50.5566158638635,-49.88663022687236,-48.96120520335669,-50.559884558327454,-50.52488407826029,-50.658816497597314,-52.075057346658056,-49.831905952605204,-49.46660774196115,-47.29937540821124,-51.23282670464586,-52.01946860504998,-49.00425734376008,-49.9986384438086,-49.075889056172635,-48.185806733576186,-49.514163521311666,-49.27168003026347,-49.42263138027983,-48.965387626222,-49.962066058144046,-48.59817543964552,-49.00551483964559,-50.71367727216843,-48.89251564086596,-50.080794396799654,-49.34821256185558,-51.18358638100304,-48.14349035132855,-48.249196776740135,-49.52734077342952,-50.12104737809427,-52.180926480954966,-49.91971776370097,-48.17947073099148
443.4343434343435,-49.72278759009943,-49.818678244213004,-49.250534462230995,-49.65418585886709,-49.555251243749176,-48.83903111077266,-51.45232697093593,-49.72848148413961,-51.04364034817176,-50.09364691488332,-49.27718953181672,-49.13955762367629,-50.1786396048732,-50.790850962219565,-51.80316654506774,-49.32579083358936,-51.29862668253821,-49.19721104533517,-50.12762074110381,-50.60531231528824,-51.49383975476654,-48.90938513244085,-52.51667062902162,-49.8428928384915,-51.39661501893376,-50.42779415747302,-50.59173303953361,-49.175160655686796,-49.439750332551505,-49.01041530968004,-48.01597319639354,-50.20232288575723,-51.26190981015316,-49.41288686049213,-49.9995187611951,-50.272452102789764,-49.10654640755028,-50.081344424662646,-51.04689048327821,-48.38457209503559,-51.25224249224079,-52.52976563289117,-49.39695329893462,-49.14659237416112,-49.158023658750366,-48.55032139597492,-48.80203160911221,-49.62369264122755,-49.40996779913143,-49.016101962000896,-49.21180035223615,-49.78087955839703,-49.907152236426576,-51.491633589010284,-49.24716329286952,-49.56400462402011,-49.56740577962533,-50.18638718782456,-52.03831165960411,-49.30183929207129,-51.208357760857965,-49.12767627449191,-49.19387390997375,-49.208397465989734,-49.6204026306069,-50.831052972241224,-50.122800756303455,-50.74189940254936,-50.187369037764164,-50.52050411958257,-51.13044542984548,-50.064939671486734,-49.79032919812417,-50.57713229788931,-50.80140033907854,-49.48004207658329,-50.07758407819381,-50.01336663333803,-50.09342769328674,-50.64095333736576,-48.64538469916333,-49.13613434745211,-50.42779413839949,-49.81281405663791,-50.74616205917936,-51.36741930069762,-49.77221130670535,-49.48233746074671,-50.46783842486501,-50.921274371168664,-50.196750164179065,-51.42236916574498,-50.641004801135786,-49.3485014881167,-49.88388930173284,-49.12188449709552,-50.02413712103701,-48.31165503011692,-49.69745630988492,-48.320713073940645
447.4747474747475,-48.64877362436603,-49.90583608232141,-49.850402360927006,-50.52872232696367,-49.84696460677788,-50.22789797303914,-48.75970548000205,-50.48428079415671,-48.65316300271339,-48.83094772520242,-49.021587354096276,-49.735843858051794,-49.396740698271344,-49.15808440288844,-49.220699842516886,-49.48506737230573,-49.79824332441451,-49.42225481594807,-48.6351810927839,-48.22850472709508,-52.78433968411808,-51.96950534321877,-49.745254455316534,-50.26345170646171,-49.88039577982138,-51.227497338017066,-49.458093002683455,-50.56470219793625,-48.80802603472851,-50.145316348944704,-50.099943663457736,-49.33510527013677,-51.016775277731625,-50.0454068562459,-48.95774420271708,-50.33859026291793,-50.477765036200566,-48.47353795666031,-51.05229789370375,-50.742528083315115,-49.92562037708705,-52.154574448796325,-49.42721293953062,-49.451789283154234,-49.22768041622407,-50.914474642837014,-50.287173689549626,-48.575001905957116,-48.7005742985953,-49.48681592907523,-49.79501013940085,-51.03564972433465,-48.63652975115305,-51.2957133919836,-50.1839435196543,-50.803375325031,-50.920253504743684,-48.47179335337988,-48.481786297291066,-50.56878226373818,-48.32945489381964,-50.17078956697621,-50.30662743400101,-51.4994163236105,-48.82809988827171,-50.16852874402275,-49.42147892171431,-51.01801937971939,-49.94975014024496,-50.48555844704253,-48.921630335342485,-49.87259759003224,-50.431551842404865,-50.828842321852186,-48.772859147481675,-49.96399068861331,-50.46460767531695,-49.484453620335415,-50.74371787016195,-50.27170410704204,-49.389977988991774,-49.935916941729666,-50.01823490619838,-51.330381304217894,-48.71172774004275,-49.69207276516582,-48.25316202911174,-49.22873378870176,-48.58488441496978,-49.19938670360508,-50.706172785365,-51.26442999120395,-50.85786216009188,-49.287975224927244,-49.16525431705287,-50.61147954156614,-50.96331333968712,-50.56789994802692,-48.3083303137089,-53.141189958464366
451.51515151515156,-49.2793904415924,-50.592335776080105,-49.28744793051609,-49.21955069104336,-50.09773802527923,-50.15349672819999,-50.806179908573476,-50.11636131239634,-48.98000590590877,-50.20997099714108,-49.73097500071415,-50.40168970336866,-49.400408959523126,-49.424868752018405,-49.360310783410256,-50.860272468387905,-51.31983780915572,-49.06503131314105,-51.34472706712403,-50.363867832640175,-50.50924888159786,-49.1534024037147,-49.16141551531434,-51.0656179961884,-49.296513783870545,-49.0214678322291,-50.06439950511836,-48.51269653360767,-50.51604471107907,-49.85636369987087,-50.29360948271295,-50.66283257859424,-48.39505111191311,-50.589166044258,-49.141395183617604,-51.03500278970889,-50.18367042762295,-48.5790895444144,-50.3238216412141,-51.49284670513668,-50.541238445024476,-48.60720032646932,-49.36890499549766,-48.45349359991884,-49.11475226657773,-50.39445296098197,-50.468836893033284,-49.563964056691994,-48.0262654093319,-49.56242444144708,-51.20116023112903,-49.94153684861595,-49.297288686217094,-50.39416901189586,-49.54131113147037,-48.43430173799903,-48.887398788709326,-50.287609936011094,-52.1259691885226,-48.52375410187381,-50.79158143384319,-51.7790430895221,-48.80371389480375,-51.374501975046265,-50.994729774806075,-49.90129437922593,-50.21685243647305,-51.22125547097111,-49.89618492263803,-48.90944712745176,-49.670974502584755,-49.899813226597225,-51.731378592755405,-49.376146183282756,-51.9487025208699,-48.09860656093279,-48.923071417841626,-51.35772688827915,-50.54632815447887,-50.84871593080532,-48.32751634703604,-50.020523899769486,-50.00661373372234,-48.26698652918036,-51.05207733911503,-48.679010722927096,-49.05585657768457,-49.69044210698041,-49.747466310398565,-50.69209191237941,-49.1740415158501,-49.85821957297703,-49.06703537502695,-50.64162684111945,-50.25722029170926,-49.39702811656015,-48.53142588071336,-47.712534404677214,-48.7068475741104,-50.368723189327774
455.5555555555556,-52.0561868620693,-49.64808616607849,-51.52555230853543,-50.85438044698544,-49.703054969439535,-50.72275573959876,-49.05206746811374,-50.32965874813044,-49.76237230579402,-47.67916131085256,-50.347008413070085,-49.6214039994469,-48.91327870074033,-53.41329990241259,-49.8898081488185,-51.14600134320679,-49.68177914282664,-51.041527050437246,-51.61103081589491,-48.73770964279491,-48.920304218425585,-49.802507120216134,-52.3441885793345,-50.87412697928849,-49.219012776516934,-51.40545295953962,-49.52688507043869,-50.75694845013611,-49.69928450660843,-50.26051216858105,-50.62035490240714,-49.7988782880001,-49.90681248661839,-49.344325251784184,-51.59437775408518,-50.89683537691721,-50.1342500404094,-49.279481916987564,-49.27696866272913,-50.066381485571725,-52.465202273522166,-49.7168208714461,-49.67584398946437,-49.329142405757175,-50.18641062435169,-50.318580344253206,-48.970243813672255,-49.83036092256796,-47.55445207381416,-49.576363694915884,-50.95033142387061,-52.64881907915888,-47.62683463429763,-49.767670840329316,-50.12689949245575,-51.05424385696727,-49.31730349241714,-49.20218491498387,-49.25167766369181,-50.37017573113784,-49.13299995832999,-50.6831438301523,-49.84994338112444,-51.559537460140746,-49.63332554345783,-49.7610555033298,-49.04364360187793,-48.76711474172643,-50.101918575710016,-49.05976203157308,-50.44413390525647,-49.21640232444475,-51.20154620867687,-48.27953481613493,-50.41244663846282,-50.64932141692406,-50.78716160370456,-49.1743390054237,-50.11114396206749,-51.273456321403735,-50.41783333406208,-49.81954830607246,-49.74050732830227,-50.29351042026933,-48.61543720286581,-49.4338808228835,-49.2222936115081,-48.639659657318006,-49.485064329258954,-49.66408839498175,-50.18249566938262,-49.82246786395479,-50.67195062226224,-48.480200192843675,-50.14950983795539,-50.86128964899468,-50.35439577041265,-47.94339494105102,-48.9309845985194,-49.07119425034683
459.59595959595964,-50.654629620876456,-50.255826954636184,-51.166542646959996,-49.19939128765187,-50.468205161237655,-50.3578393081435,-49.245801179754835,-51.41454599256819,-51.99648931771597,-50.81115285207,-48.67894792036087,-50.61072708017435,-50.53314474374849,-49.003594064982856,-49.635607727975824,-49.4280378385506,-51.058246413658566,-48.845047145272346,-48.88550066363154,-50.638849983475396,-50.37032795198942,-48.4561638324047,-50.676749082482715,-48.85224865328864,-50.95134824382822,-50.458070059956036,-50.80609792601512,-50.775344994186405,-47.614334151117625,-50.88472982316446,-51.39228809206923,-49.69313186438784,-50.18836827871098,-52.46147269159797,-50.78044781729165,-50.3197148883448,-50.59490119005666,-48.943388517706666,-51.723314518232975,-49.672330331165256,-51.39691600332219,-49.4162697085154,-51.57967119722409,-51.59518306728749,-50.517175118239166,-48.70135589744956,-50.574846625356535,-49.89295134498716,-50.725875700155854,-52.114290787398296,-50.04592789637914,-49.73898117468557,-52.86156230035406,-49.6921531556033,-50.303262028268406,-49.50197676237267,-49.210215944680066,-48.18933479743262,-49.57091463918209,-50.25656926943477,-52.05570125708877,-50.18368930670027,-50.61108357768486,-48.828756332154626,-49.21981621632012,-49.29409201403581,-49.39020468280529,-51.3731562418593,-50.564838147795186,-49.200057810030884,-50.97090817474043,-49.6348092405583,-51.41797400518962,-50.4658876399122,-48.92961865988282,-50.90411707544848,-49.12370244275328,-50.15086881899659,-51.29439578668053,-49.58321892614227,-49.364215121953,-50.21489996647517,-49.92716721329367,-49.564051849220746,-51.33938981725373,-50.59525002681471,-49.36939479474532,-50.035033379836634,-51.66158720210459,-49.92240189451994,-49.15003850605978,-49.760708150501294,-50.29014775392661,-52.37213587733243,-50.26693959890521,-47.89288676260497,-48.15530468986322,-50.08549846305182,-50.60826891788022,-49.81419822014767
